;expert;test;alternative;alcohol;chlorides;citric.acid;density;fixed.acidity;free.sulfur.dioxide;pH;residual.sugar;sulphates;total.sulfur.dioxide;volatile.acidity;choice
33229;693;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
33230;693;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33231;693;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33232;693;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33233;693;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;1
33234;693;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
33235;693;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
33236;693;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33237;693;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
33238;693;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33239;693;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;1
33240;693;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
33241;693;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
33242;693;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
33243;693;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
33244;693;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;1
33245;693;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
33246;693;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
33247;693;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33248;693;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;1
33249;693;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33250;693;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
33251;693;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;1
33252;693;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
33253;693;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
33254;693;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33255;693;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33256;693;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;1
33257;693;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33258;693;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
33259;693;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;1
33260;693;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
33261;693;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
33262;693;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
33263;693;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
33264;693;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;0
33265;694;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;1
33266;694;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
33267;694;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
33268;694;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
33269;694;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
33270;694;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
33271;694;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
33272;694;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
33273;694;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
33274;694;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;1
33275;694;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
33276;694;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
33277;694;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
33278;694;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33279;694;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33280;694;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33281;694;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
33282;694;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
33283;694;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;1
33284;694;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33285;694;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;1
33286;694;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33287;694;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
33288;694;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
33289;694;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;1
33290;694;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
33291;694;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
33292;694;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
33293;694;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
33294;694;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;1
33295;694;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33296;694;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
33297;694;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33298;694;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
33299;694;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
33300;694;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;1
33301;694;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;1
33302;694;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33303;694;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33304;694;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
33305;694;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33306;694;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
33307;694;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
33308;694;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;1
33309;694;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
33310;694;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
33311;694;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33312;694;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;1
33313;695;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
33314;695;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
33315;695;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
33316;695;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;1
33317;695;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
33318;695;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
33319;695;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
33320;695;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
33321;695;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
33322;695;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33323;695;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;1
33324;695;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
33325;695;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
33326;695;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33327;695;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33328;695;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33329;695;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
33330;695;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;1
33331;695;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
33332;695;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33333;695;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
33334;695;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33335;695;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
33336;695;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33337;695;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
33338;695;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
33339;695;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;1
33340;695;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
33341;695;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
33342;695;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
33343;695;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33344;695;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;1
33345;695;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33346;695;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;1
33347;695;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
33348;695;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
33349;695;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;1
33350;695;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33351;695;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33352;695;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
33353;695;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33354;695;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;1
33355;695;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
33356;695;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
33357;695;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
33358;695;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
33359;695;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33360;695;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;1
33361;696;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
33362;696;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;1
33363;696;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
33364;696;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
33365;696;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;0
33366;696;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;1
33367;696;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
33368;696;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
33369;696;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
33370;696;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33371;696;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
33372;696;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;1
33373;696;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
33374;696;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;1
33375;696;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
33376;696;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33377;696;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;0
33378;696;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;1
33379;696;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
33380;696;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33381;696;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;1
33382;696;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33383;696;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
33384;696;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
33385;696;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
33386;696;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;1
33387;696;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
33388;696;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
33389;696;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
33390;696;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;1
33391;696;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33392;696;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
33393;696;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33394;696;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
33395;696;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
33396;696;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;1
33397;696;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;1
33398;696;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33399;696;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33400;696;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
33401;696;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33402;696;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;0
33403;696;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;1
33404;696;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
33405;696;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
33406;696;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
33407;696;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33408;696;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;1
33409;697;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;1
33410;697;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
33411;697;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;0
33412;697;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
33413;697;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;1
33414;697;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
33415;697;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;0
33416;697;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
33417;697;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
33418;697;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;1
33419;697;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;0
33420;697;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
33421;697;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;0
33422;697;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33423;697;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33424;697;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33425;697;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;1
33426;697;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
33427;697;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
33428;697;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33429;697;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
33430;697;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33431;697;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
33432;697;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33433;697;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
33434;697;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
33435;697;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;1
33436;697;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;0
33437;697;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;0
33438;697;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
33439;697;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;1
33440;697;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
33441;697;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33442;697;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;1
33443;697;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;0
33444;697;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
33445;697;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;1
33446;697;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33447;697;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33448;697;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;0
33449;697;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33450;697;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;1
33451;697;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
33452;697;11;4;9.3;0.368;0.28;0.9968;8.1;16;3.11;1.7;1.28;56;0.56;0
33453;697;12;1;9.5;0.05;0.02;0.9962;6.8;5;3.48;1.8;0.52;11;0.67;0
33454;697;12;2;9.4;0.077;0.48;0.9968;8.9;29;3.39;1.8;0.53;60;0.22;0
33455;697;12;3;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33456;697;12;4;10.1;0.089;0.07;0.9958;6.7;17;3.35;2.4;0.54;82;0.675;1
33457;698;1;1;9.3;0.08;0.16;0.9955;6.3;11;3.34;1.4;0.56;23;0.39;0
33458;698;1;2;10.8;0.086;0.14;0.9975;7.8;3;3.42;2.4;0.6;15;0.6;0
33459;698;1;3;9.8;0.082;0;0.9964;7.8;8;3.38;2;0.59;16;0.645;1
33460;698;1;4;9.8;0.172;0.09;0.994;5.7;7;3.5;1.5;0.48;19;1.13;0
33461;698;2;1;10.5;0.092;0.56;0.9969;8.5;35;3.3;1.8;0.75;103;0.28;0
33462;698;2;2;9.7;0.066;0.28;0.9968;8.1;13;3.23;2.1;0.73;30;0.38;0
33463;698;2;3;10;0.065;0;0.9946;7.3;15;3.39;1.2;0.47;21;0.65;1
33464;698;2;4;9.8;0.083;0.12;0.9966;8.3;15;3.17;2.3;0.66;113;0.655;0
33465;698;3;1;9.4;0.069;0.06;0.9964;7.9;15;3.3;1.6;0.46;59;0.6;0
33466;698;3;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33467;698;3;3;9.4;0.073;0.12;0.9993;6.9;40;3.45;10.7;0.52;83;0.605;1
33468;698;3;4;9.1;0.114;0.29;0.9974;7.8;9;3.26;1.6;1.56;29;0.61;0
33469;698;4;1;10.5;0.332;0.2;0.9968;7.5;8;3.21;2.6;0.9;14;0.49;1
33470;698;4;2;10.5;0.071;0.36;0.9978;7.5;17;3.35;6.1;0.8;102;0.5;0
33471;698;4;3;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;0
33472;698;4;4;9.5;0.073;0.02;0.9968;7.8;9;3.36;2;0.57;18;0.58;0
33473;698;5;1;9.8;0.075;0.56;0.998;11.2;17;3.16;1.9;0.58;60;0.28;1
33474;698;5;2;9.2;0.341;0.51;0.9969;7.9;17;3.04;1.8;1.08;56;0.32;0
33475;698;5;3;9.8;0.098;0;0.9968;7.8;25;3.2;2.6;0.68;67;0.88;0
33476;698;5;4;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33477;698;6;1;9.9;0.089;0;0.9943;5.6;16;3.58;1.6;0.52;59;0.615;0
33478;698;6;2;9.4;0.076;0;0.9978;7.4;11;3.51;1.9;0.56;34;0.7;0
33479;698;6;3;10.3;0.069;0.22;0.9968;8.1;9;3.3;2.2;1.2;23;0.66;0
33480;698;6;4;10.5;0.074;0.36;0.9978;7.3;12;3.33;5.9;0.83;87;0.45;1
33481;698;7;1;10.6;0.105;0;0.9966;6.9;22;3.46;2.5;0.57;37;0.685;0
33482;698;7;2;9.4;0.075;0;0.9978;7.4;13;3.51;1.8;0.56;40;0.66;0
33483;698;7;3;9.2;0.176;0.18;0.9986;8.9;52;3.16;3.8;0.88;145;0.62;0
33484;698;7;4;9.2;0.114;0.43;0.997;7.7;22;3.25;2.2;0.73;114;0.935;1
33485;698;8;1;13.1;0.054;0.15;0.9934;4.6;8;3.9;2.1;0.56;65;0.52;1
33486;698;8;2;9.4;0.08;0;0.9972;7.1;14;3.47;1.9;0.55;35;0.71;0
33487;698;8;3;9.5;0.106;0.21;0.9966;7.9;10;3.17;1.6;0.91;37;0.43;0
33488;698;8;4;9.2;0.17;0.19;0.9986;8.9;51;3.17;3.9;0.93;148;0.62;0
33489;698;9;1;9.5;0.08;0.24;0.9962;7.6;4;3.28;1.8;0.59;11;0.41;0
33490;698;9;2;9.6;0.086;0;0.9986;7.8;5;3.4;5.5;0.55;18;0.645;0
33491;698;9;3;9.5;0.113;0.52;0.9969;8.7;12;3.25;1.6;0.58;37;0.29;1
33492;698;9;4;9.2;0.103;0.25;0.9957;5.2;13;3.38;1.8;0.55;50;0.32;0
33493;698;10;1;9.7;0.085;0.14;0.9968;6.9;21;3.43;2.4;0.63;40;0.4;0
33494;698;10;2;9;0.086;0.08;0.9974;7.4;6;3.38;4.4;0.5;29;0.59;0
33495;698;10;3;9.4;0.084;0.11;0.9968;8.5;9;3.17;2.3;0.53;67;0.49;0
33496;698;10;4;9.2;0.097;0.08;0.9959;6.7;15;3.28;1.8;0.54;65;0.58;1
33497;698;11;1;9.3;0.088;0.3;0.9976;8.8;17;3.26;2.8;0.51;46;0.61;0
33498;698;11;2;9.8;0.092;0.04;0.997;7.8;15;3.26;2.3;0.65;54;0.76;1
33499;698;11;3;9.7;0.082;0.31;0.9982;7.6;23;3.52;2.3;0.65;71;0.39;0
